_links,asOfDate,closingPrice,country,currency,dividendQualityScore,exchange,fiftyTwoWeekHigh,fiftyTwoWeekLow,fundamentalAnalysisScore,latestAnnualFilingDate,latestQuarterlyAnnualFilingDate,latestSemiAnnualFilingDate,marketCap,name,oneMonthSharePricePerformance,oneYearSharePricePerformance,peers,profile,symbol
"{'self': {'href': '/companies/3549-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/3549-JP/alerts'}, 'cn:peers': {'href': '/companies/3549-JP/peers'}, 'cn:reports': {'href': '/companies/3549-JP/reports'}, 'cn:stats': {'href': '/companies/3549-JP/stats'}}",2019-05-07T00:00:00.000Z,7620.0,JAPAN,JPY,100,TYO,9550.0,6510.0,78,2018-05-20T00:00:00.000Z,2019-02-20T00:00:00.000Z,2010-05-20T00:00:00.000Z,240211.46268,Kusuri No Aoki Holdings Co Ltd,-0.52219321148825,-2.5575447570332,"['6469-TW', '6566-TW', '7649-JP', '9267-JP']","KUSURI NO AOKI HOLDINGS CO., LTD. is a Japan-based company principally engaged in the neighborhood retail business which provides medicine, cosmetics and convenience goods, as well as the dispensing business. KUSURI NO AOKI CO., LTD. is involved in the drug store business which provides household necessities, such as convenience goods, foods, accessories and clothing, as well as the pharmaceutical-dispensing business. K.K. A2 Logi is engaged in the logistics business and it is mainly involved in the provision of delivery services for the stores operated by KUSURI NO AOKI CO., LTD..",3549-JP
"{'self': {'href': '/companies/2651-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/2651-JP/alerts'}, 'cn:peers': {'href': '/companies/2651-JP/peers'}, 'cn:reports': {'href': '/companies/2651-JP/reports'}, 'cn:stats': {'href': '/companies/2651-JP/stats'}}",2019-05-07T00:00:00.000Z,5140.0,JAPAN,JPY,100,TYO,7680.0,5050.0,75,2018-02-28T00:00:00.000Z,2018-11-30T00:00:00.000Z,2010-02-28T00:00:00.000Z,514298.64942,Lawson Inc,-14.046822742475,-27.808988764045,"['8028-JP', '9946-JP', '7544-JP', '7601-JP']","Lawson, Inc. is a company mainly engaged in the operation of convenience stores. The Convenience Store business operates chains of convenience stores under the names LAWSON, NATURAL LAWSON, Lawson Mart and LAWSON STORE 100. The Oversea business operates the chains of convenience stores oversea. The Entertainment and Home Convenience business sells tickets for concerts, sports events, movies and others, imports and sells compact discs (CDs), digital versatile discs (DVDs) and other music and video products, as well as regularly delivers food and daily necessities through the Internet. The Financial Service business is engaged in the installation, operation and maintenance of automated teller machines (ATMs), as well as the provision of ATM-based financial services. The Consulting business is engaged in the field survey of convenience stores and the provision of suggestions for improvement.",2651-JP
"{'self': {'href': '/companies/LNZ-AT'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/LNZ-AT/alerts'}, 'cn:peers': {'href': '/companies/LNZ-AT/peers'}, 'cn:reports': {'href': '/companies/LNZ-AT/reports'}, 'cn:stats': {'href': '/companies/LNZ-AT/stats'}}",2019-05-07T00:00:00.000Z,98.75,AUSTRIA,EUR,83,WBAG,111.6,75.35,69,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,,2621.8125,Lenzing AG,0.050658561296856,1.4381099126862,"['LTH-AT', 'NBH-DE', 'SIOE-BE', 'NAYP-GR']","Lenzing AG is an Austria-based company active in the chemical industry. The Company manufactures cellulose fibers and offers special plastic polymer products. The Company operates through four business segments: the Fibers segment is responsible for manufacturing and marketing man-made cellulose fibers, and includes the business units Textile Fibers, Nonwoven Fibers, Pulp and Energy; the Plastics Products segment produces specialty products from plastic polymers, and includes the business units Plastics and Filaments; the Engineering segment operates in the field of mechanical and plant engineering, and provides engineering services, and the Other segment. The Company operates production facilities in Austria, Germany, the Czech Republic, the United Kingdom, the United States, Indonesia and China. The Company's sales network encompasses sales companies in Hong Kong and Shanghai, China and sales offices in Indonesia, India and the United States.",LNZ-AT
"{'self': {'href': '/companies/001120-KR'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/001120-KR/alerts'}, 'cn:peers': {'href': '/companies/001120-KR/peers'}, 'cn:reports': {'href': '/companies/001120-KR/reports'}, 'cn:stats': {'href': '/companies/001120-KR/stats'}}",2019-05-07T00:00:00.000Z,19350.0,SOUTH KOREA,USD,100,SEO,31350.0,14600.0,22,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,,748056.46815,LG International Corp,11.849710982659,-28.59778597786,"['011760-KR', '001250-KR', '011810-KR', '005190-KR']","LG INTERNATIONAL CORP. is a Korea-based company principally engaged in the trading business. The Company operates its business through four segments. Infrastructure Segment is mainly engaged in the import and export of synthetic resin, methanol, chemical fertilizer (element), chemical fiber raw materials, display parts, electronic parts, electronic equipment, automobile parts and assembly equipment for automobile production. Resource Segment is engaged in the distribution of crude oil, gas, coal, non-ferrous metals, steel and green energy. Logistics Segment is engaged in multimodal freight forwarding and warehousing business. Common Segment is engaged in the storage, transportation and sales of oil, chemical agents and gas.",001120-KR
"{'self': {'href': '/companies/8194-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/8194-JP/alerts'}, 'cn:peers': {'href': '/companies/8194-JP/peers'}, 'cn:reports': {'href': '/companies/8194-JP/reports'}, 'cn:stats': {'href': '/companies/8194-JP/stats'}}",2019-05-07T00:00:00.000Z,2160.0,JAPAN,JPY,83,TYO,3035.0,2081.0,53,2018-02-28T00:00:00.000Z,2018-11-30T00:00:00.000Z,2010-02-28T00:00:00.000Z,101237.42016,Life Corp,-6.8965517241379,-21.625544267054,"['9948-JP', '9956-JP', '3038-JP', '9993-JP']","LIFE CORPORATION is mainly engaged in the general retail business. The Company is involved in the retail of daily necessaries with focus on food products, as well as clothing products. The Company is also engaged in the non-life insurance agency business and the education business. As of February 28, 2015, the Company had three subsidiaries and one associated company.",8194-JP
"{'self': {'href': '/companies/LISN-CH'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/LISN-CH/alerts'}, 'cn:peers': {'href': '/companies/LISN-CH/peers'}, 'cn:reports': {'href': '/companies/LISN-CH/reports'}, 'cn:stats': {'href': '/companies/LISN-CH/stats'}}",2019-05-07T00:00:00.000Z,75562.542989093,SWITZERLAND,USD,100,SWF,83325.144934656,67406.897907045,66,2018-12-31T00:00:00.000Z,,2018-12-31T00:00:00.000Z,10162.481969146,Chocoladefabriken Lindt & Spruengli AG,-2.0382165605096,2.9451137884873,"['BARN-CH', 'KENT-TR', 'ARYN-CH', 'NESN-CH']","Chocoladefabriken Lindt & Spruengli AG is a Switzerland-based and globally active holding company developing, producing and selling chocolate products. The Company's products are sold under the brand names Lindt, Ghirardelli, Caffarel, Hofbauer and Kufferle. The Company has six production sites in Europe and two in the United States. The Company sells its products mainly in countries within Europe and the North American Free Trade Agreement (NAFTA) countries. In September 2014, it announced the placement of 1 billion Swiss francs worth of bonds issues to finance Russell Stover Candies takeover. The Company's subsidiaries include Chocoladefabriken Lindt & Sprngli (Schweiz) AG, Chocoladefabriken Lindt & Sprngli GmbH, Lindt & Sprngli SAS, Lindt & Sprngli (UK) Ltd, Lindt & Sprngli (Poland) Sp. z o.o., L&S (Brazil) Holding Ltd and Lindt & Sprngli (Asia-Pacific) Ltd., among others.",LISN-CH
"{'self': {'href': '/companies/4912-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/4912-JP/alerts'}, 'cn:peers': {'href': '/companies/4912-JP/peers'}, 'cn:reports': {'href': '/companies/4912-JP/reports'}, 'cn:stats': {'href': '/companies/4912-JP/stats'}}",2019-05-07T00:00:00.000Z,2303.0,JAPAN,JPY,100,TYO,2541.0,1901.0,72,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-06-30T00:00:00.000Z,669388.473838,Lion Corp,1.9477644975653,-0.60422960725076,"['4465-JP', '2733-JP', '4985-JP', '8283-JP']","Lion Corporation is a Japan-based company mainly engaged in the manufacture and sale of consumable goods and industrial products. The Company operates in three business segments. The General Consumable Goods segment purchases and manufactures consumable goods, as well as sells its products through agent stores. This segment also involves pet food trading and over-the-counter management business. The Industrial Goods segment trades industrial products and kitchen cleanser. The Overseas segment manufactures and sells general consumable goods and chemical materials in overseas markets. The Company is also engaged in the design, construction and maintenance of the Company's equipment and the transportation of its products, the real estate, agency and welfare businesses.",4912-JP
"{'self': {'href': '/companies/LLOY-GB'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/LLOY-GB/alerts'}, 'cn:peers': {'href': '/companies/LLOY-GB/peers'}, 'cn:reports': {'href': '/companies/LLOY-GB/reports'}, 'cn:stats': {'href': '/companies/LLOY-GB/stats'}}",2019-05-07T00:00:00.000Z,0.47422680412371,UNITED KINGDOM,USD,58,LON,0.52485681557846,0.37812142038946,61,2018-12-31T00:00:00.000Z,2017-09-30T00:00:00.000Z,2018-12-31T00:00:00.000Z,33576.542065711,Lloyds Banking Group PLC,-0.17682044687349,-4.6465242045816,"['RBS-GB', 'BARC-GB', 'HSBA-GB']","Lloyds Banking Group plc is a provider of financial services to individual and business customers in the United Kingdom. The Company's main business activities are retail and commercial banking, general insurance, and long-term savings, protection and investment. The Company's segments are Retail, Commercial Banking, Consumer Finance, Insurance and Other. The Retail segment offers a range of financial service products, including current accounts, savings and mortgages. The Commercial Banking segment offers a range of products and services, such as lending, transactional banking, working capital management, risk management and debt capital markets services. The Consumer Finance segment offers consumer lending products, including motor finance, credit cards, and unsecured personal loans. The Insurance segment provides a range of protection, pension and investment products. Its brands include Lloyds Bank, Halifax, Bank of Scotland, Scottish Widows, Colleys, Lex Autolease and AMC.",LLOY-GB
"{'self': {'href': '/companies/LOW-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/LOW-US/alerts'}, 'cn:peers': {'href': '/companies/LOW-US/peers'}, 'cn:reports': {'href': '/companies/LOW-US/reports'}, 'cn:stats': {'href': '/companies/LOW-US/stats'}}",2019-05-07T00:00:00.000Z,107.12,UNITED STATES,USD,67,NYSE,118.23,83.0,78,2019-02-01T00:00:00.000Z,2019-02-01T00:00:00.000Z,,85259.24144504,"Lowe's Companies, Inc.",-6.8359714732997,27.751937984496,"['HD-US', 'LL-US', 'SHOS-US', 'BLDR-US']","Lowe's Companies, Inc. (Lowe's) is a home improvement company. The Company operates approximately 2,370 home improvement and hardware stores. The Company offers a range of products for maintenance, repair, remodeling and decorating. The Company offers home improvement products in categories, including Lumber and Building Materials; Tools and Hardware; Appliances; Fashion Fixtures; Rough Plumbing and Electrical; Lawn and Garden; Seasonal and Outdoor Living; Paint; Flooring; Millwork, and Kitchens. The Company also supports the communities that focus on K-12 public education and community improvement projects. The Company serves its customers in the United States, Canada and Mexico.",LOW-US
"{'self': {'href': '/companies/MC-FR'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/MC-FR/alerts'}, 'cn:peers': {'href': '/companies/MC-FR/peers'}, 'cn:reports': {'href': '/companies/MC-FR/reports'}, 'cn:stats': {'href': '/companies/MC-FR/stats'}}",2019-05-07T00:00:00.000Z,299.23193712601,FRANCE,USD,83,EPA,317.09386442797,216.39724926319,91,2018-12-31T00:00:00.000Z,,2018-12-31T00:00:00.000Z,150481.97301916,LVMH Moet Hennessy Louis Vuitton SE,-0.29757476565987,15.157243512631,"['RI-FR', 'CDI-FR', 'RCO-FR', 'CFR-CH', 'CFR-ZA', 'BRBY-GB']","LVMH Moet Hennessy Louis Vuitton SE is a luxury goods company. Its business activities are divided into various business groups, including Wines & Spirits, Fashion & Leather Goods, Perfumes & Cosmetics, Watches & Jewelry, Selective retailing and Other activities. The Company has approximately 70 brands and over 3,950 stores around the world. It produces still and sparkling wines from various wine-growing regions, as well as whiskey. The Fashion & Leather Goods business group includes brands, such as Louis Vuitton, Fendi, Donna Karan, Loewe, Marc Jacobs, Celine and Edun. It focuses on the perfumes, make-up and skincare business, and offers a range of brands, including Christian Dior, Guerlain and Kenzo. The Watches & Jewelry sector operates in two segments: high-quality watchmaking, and jewelry and high jewelry. Its Selective Retailing companies operate in Europe, North America, Asia and the Middle East. Its other activities include Les Echos group, Royal Van Lent and Cheval Blanc.",MC-FR
